#name	name2
XR_001738540.1	LOC105373215
XR_001738537.1	LOC105373215
XR_001738538.1	LOC105373215
XR_001738539.1	LOC105373215
XR_002958490.1	LOC105373215
XR_949297.2	LINC02768
XR_001738553.1	LOC107985368
NM_001348094.2	FMN2
NM_020066.5	FMN2
NM_001305424.2	FMN2
XM_017001838.1	FMN2
XM_011544237.3	FMN2
XM_017001837.1	FMN2
XM_017002004.2	RGS7
NM_001350116.1	RGS7
NM_001364886.1	RGS7
NM_001350113.1	RGS7
NM_001350115.1	RGS7
NM_001350114.1	RGS7
NM_002924.6	RGS7
NM_001282775.2	RGS7
NM_001282778.2	RGS7
NM_001282773.2	RGS7
XM_017002005.2	RGS7
XM_017002002.2	RGS7
XM_017002001.2	RGS7
XM_017002003.2	RGS7
NM_001195812.2	PLD5
NM_001372062.1	PLD5
NM_001320272.2	PLD5
XM_011544122.3	PLD5
XM_017000570.2	PLD5
XM_011544121.2	PLD5
XM_011544119.2	PLD5
XM_017000569.1	PLD5
XM_011544120.2	PLD5
XM_024453867.1	PLD5
XM_017000568.2	PLD5
NM_001195811.1	PLD5
XM_017000567.2	PLD5
XM_011544116.2	PLD5
XM_011544115.2	PLD5
XR_949343.2	LOC105373262
XR_001738564.1	LOC105373262
XR_001738565.1	LOC105373262
XR_001738563.1	LOC105373262
NM_018012.4	KIF26B
NM_022743.2	SMYD3
XM_024449136.1	SMYD3
XM_011544253.1	SMYD3
NM_001167740.2	SMYD3
XR_001738575.1	LOC105373277
XR_002958498.1	LOC105373277
XR_001737583.2	LOC100996442
XR_001737578.2	LOC100996442
XR_001737580.2	LOC100996442
XR_001737582.2	LOC100996442
XR_001737579.2	LOC100996442
XM_024451963.1	LOC112268260
XR_002958505.1	LOC112268260
XM_024451962.1	LOC112268260
XR_946806.3	LINC01409
XR_002958525.1	LINC01409
XR_002958522.1	LINC01409
NR_026874.2	LINC02593
NR_122045.1	LINC02593
XR_001737089.1	TTLL10
NM_001130045.2	TTLL10
NM_001371649.1	TTLL10
XM_011541177.2	TTLL10
XM_017000912.1	TTLL10
XM_017000907.1	TTLL10
XM_017000910.2	TTLL10
XM_017000908.1	TTLL10
XM_017000911.1	TTLL10
XM_017000909.1	TTLL10
XM_017000906.1	TTLL10
XR_001737088.1	TTLL10
XM_005244720.4	PUSL1
XR_002959328.1	PUSL1
XR_241027.4	PUSL1
XM_024453057.1	PUSL1
NM_001346116.1	PUSL1
NR_144369.1	PUSL1
NM_153339.3	PUSL1
NM_199121.3	VWA1
NM_022834.5	VWA1
NM_014188.3	SSU72
NM_024011.4	CDK11A
NM_001313982.2	CDK11A
NM_001313896.2	CDK11A
NM_033529.4	CDK11A
NR_132740.2	CDK11A
NR_132739.2	CDK11A
NM_001282538.1	GNB1
NM_001282539.1	GNB1
NM_002074.5	GNB1
XM_024446495.1	GNB1
XM_017001060.2	GNB1
XM_017001061.2	GNB1
XM_011542336.3	CFAP74
XM_011542335.1	CFAP74
XM_011542333.2	CFAP74
NM_001304360.2	CFAP74
XM_017002641.1	CFAP74
XM_017002643.1	CFAP74
XM_017002642.1	CFAP74
NM_024848.3	MORN1
NM_001301060.2	MORN1
XM_024451063.1	PLCH2
XM_017002873.1	PLCH2
XM_017002874.1	PLCH2
XM_017002872.1	PLCH2
XM_024451064.1	PLCH2
XM_017002870.1	PLCH2
XM_024451059.1	PLCH2
XM_024451062.1	PLCH2
XM_024451061.1	PLCH2
XM_024451060.1	PLCH2
XM_024451058.1	PLCH2
NM_001303012.2	PLCH2
NM_014638.4	PLCH2
NM_001303013.1	PLCH2
XM_017002315.1	MMEL1
NM_033467.4	MMEL1
XM_017002310.1	MMEL1
XM_017002312.1	MMEL1
XM_017002313.1	MMEL1
XM_017002314.1	MMEL1
XM_017002311.1	MMEL1
XR_001737402.1	MMEL1
XM_016999990.1	TTC34
NM_001242672.2	TTC34
NM_001409.4	MEGF6
XM_011540885.2	MEGF6
XM_011540886.2	MEGF6
XM_017000533.2	MEGF6
XM_011540888.3	MEGF6
NM_001204186.2	TP73
NM_001204185.2	TP73
NM_001204184.2	TP73
NM_005427.4	TP73
NM_001204188.1	TP73
NM_001204187.1	TP73
NM_001042478.2	AJAP1
NM_018836.4	AJAP1
XM_011541786.2	AJAP1
XM_011541787.2	AJAP1
XR_946900.2	LINC02781
XR_946902.1	LINC02781
XM_017001003.1	NPHP4
XM_017001001.1	NPHP4
XM_017001000.2	NPHP4
XM_011541214.1	NPHP4
XM_011541213.1	NPHP4
XM_017000996.1	NPHP4
XM_011541215.1	NPHP4
XM_011541218.2	NPHP4
XM_017000997.1	NPHP4
XM_011541216.2	NPHP4
XM_011541217.2	NPHP4
XM_006710563.3	NPHP4
XM_017000999.1	NPHP4
NM_015102.5	NPHP4
NM_001291593.2	NPHP4
NM_001291594.2	NPHP4
XR_001737114.1	NPHP4
XR_001737115.1	NPHP4
NR_111987.2	NPHP4
XM_017000998.1	NPHP4
XM_017001002.1	NPHP4
XR_946605.1	NPHP4
XM_005263514.3	KCNAB2
XM_011542321.3	KCNAB2
NM_001199861.2	KCNAB2
XM_017002619.1	KCNAB2
XM_017002618.2	KCNAB2
XM_017002621.2	KCNAB2
XM_011542322.2	KCNAB2
NM_172130.3	KCNAB2
NM_003636.4	KCNAB2
NM_015557.3	CHD5
NM_024654.5	NOL9
XM_017002339.2	NOL9
XM_017002338.2	NOL9
XM_017002337.2	NOL9
XM_017001745.1	DNAJC11
NM_018198.4	DNAJC11
NM_001242701.1	CAMTA1
NR_038934.1	CAMTA1
NR_146202.1	CAMTA1
XR_001737065.1	CAMTA1
XR_001737066.1	CAMTA1
NM_001195563.2	CAMTA1
NM_001349627.2	CAMTA1
NR_146204.2	CAMTA1
NR_146203.2	CAMTA1
XM_017000781.1	CAMTA1
XR_001737061.1	CAMTA1
XR_001737062.1	CAMTA1
XR_001737063.1	CAMTA1
XR_001737064.1	CAMTA1
NM_001349623.1	CAMTA1
NM_001349621.1	CAMTA1
NM_001349620.1	CAMTA1
NM_001349614.1	CAMTA1
XM_024454334.1	CAMTA1
NM_001349625.1	CAMTA1
NM_001349617.1	CAMTA1
XM_024454329.1	CAMTA1
XM_024454330.1	CAMTA1
NM_001349613.1	CAMTA1
NM_001349624.3	CAMTA1
NM_001349626.2	CAMTA1
NM_001349622.2	CAMTA1
NM_001349619.2	CAMTA1
NM_001349618.2	CAMTA1
NM_001349615.2	CAMTA1
NM_001349616.2	CAMTA1
XM_024454332.1	CAMTA1
XM_024454331.1	CAMTA1
XM_024454333.1	CAMTA1
XM_024454338.1	CAMTA1
XM_024454335.1	CAMTA1
XM_017000116.1	UTS2
XM_017000119.1	UTS2
XM_011540537.2	UTS2
XR_002958532.1	LOC112268261
XR_002958528.1	LOC112268261
XR_002958530.1	LOC112268261
XR_002958529.1	LOC112268261
XR_002958527.1	LOC112268261
XR_002958531.1	LOC112268261
NM_003039.3	SLC2A5
NM_001328620.2	SLC2A5
NM_001328621.2	SLC2A5
NM_001328619.2	SLC2A5
NM_001135585.2	SLC2A5
NR_132742.1	MIR34AHG
NM_025106.4	SPSB1
NM_032315.3	SLC25A33
XM_011542296.1	SLC25A33
XM_005263503.4	SLC25A33
XM_017001477.1	PIK3CD
XM_017001478.1	PIK3CD
XM_006710689.2	PIK3CD
XM_017001480.1	PIK3CD
XM_017001479.1	PIK3CD
XM_017001483.2	PIK3CD
XM_024447663.1	PIK3CD
XM_024447661.1	PIK3CD
XM_024447664.1	PIK3CD
NM_005026.5	PIK3CD
XR_002956806.1	PIK3CD
XM_017001481.1	PIK3CD
NM_001350234.2	PIK3CD
XM_017001476.1	PIK3CD
XM_006710687.2	PIK3CD
NM_001350235.1	PIK3CD
XM_017001482.2	PIK3CD
NM_001297778.1	NMNAT1
NM_001297779.2	NMNAT1
XM_011541971.2	NMNAT1
NM_022787.4	NMNAT1
XM_017002108.2	NMNAT1
XM_017002107.2	NMNAT1
XM_011540489.3	UBE4B
XM_011540490.2	UBE4B
NM_006048.5	UBE4B
NM_001105562.3	UBE4B
XM_005263422.2	UBE4B
XR_946516.3	UBE4B
XR_001736907.2	UBE4B
XM_017000036.2	UBE4B
NM_183416.4	KIF1B
NM_001365951.2	KIF1B
NM_015074.3	KIF1B
NM_001365952.1	KIF1B
XM_024447651.1	PEX14
XM_011541578.2	PEX14
XM_005263470.5	PEX14
NM_001079843.3	CASZ1
XM_017001541.2	CASZ1
XM_017001540.2	CASZ1
NM_017766.5	CASZ1
XM_017000900.1	MTOR
XM_017000901.1	MTOR
XM_005263438.2	MTOR
NM_004958.4	MTOR
XM_024446187.1	MTOR
XR_001737087.1	MTOR
NM_018438.6	FBXO6
XM_005263448.5	FBXO6
XM_017001007.2	FBXO6
XM_005263451.5	FBXO6
XM_005263449.5	FBXO6
XM_011541232.3	FBXO6
NM_005957.5	MTHFR
NM_001330358.1	MTHFR
XM_024447198.1	MTHFR
XM_011541496.3	MTHFR
XM_011541495.3	MTHFR
XM_005263460.5	MTHFR
XM_005263462.4	MTHFR
XM_005263463.4	MTHFR
XR_002956640.1	MTHFR
XM_017001328.2	MTHFR
XM_017002211.1	TNFRSF1B
XM_017002215.1	TNFRSF1B
XM_017002214.1	TNFRSF1B
XM_011542063.2	TNFRSF1B
XM_011542060.2	TNFRSF1B
NM_001066.3	TNFRSF1B
NM_018156.4	VPS13D
NM_015378.4	VPS13D
NM_001099790.2	PRAMEF19
NM_001010847.2	LRRC38
XM_017002264.2	PRDM2
NM_001135610.2	PRDM2
XM_017002256.1	PRDM2
NM_015866.4	PRDM2
NM_012231.4	PRDM2
XM_017002255.1	PRDM2
XM_017002257.1	PRDM2
XR_002957562.1	PRDM2
NM_001007257.3	PRDM2
XM_017002262.1	PRDM2
XM_017002259.2	PRDM2
XM_017002261.2	PRDM2
XM_017002263.2	PRDM2
NR_149058.1	KAZN-AS1
XR_001737613.2	LOC105376759
NM_001018000.3	KAZN
NM_001370229.1	KAZN
XM_011541075.2	KAZN
XM_011541077.2	KAZN
NM_001370231.1	KAZN
NM_001018001.2	KAZN
XM_011541076.2	KAZN
XM_017001590.1	TMEM51
NM_001136217.1	TMEM51
NM_001136216.2	TMEM51
XM_011541676.1	TMEM51
NM_018022.3	TMEM51
NM_001319665.2	TMEM51
NM_001136218.2	TMEM51
NR_135082.2	TMEM51
XM_005245919.1	TMEM51
XM_011540598.3	FHAD1
XM_017000207.2	FHAD1
XM_017000205.1	FHAD1
XM_017000202.1	FHAD1
XM_011540576.2	FHAD1
XM_011540597.3	FHAD1
XM_017000214.2	FHAD1
XM_017000213.1	FHAD1
XM_011540584.3	FHAD1
XM_011540575.2	FHAD1
XM_017000201.1	FHAD1
XM_017000200.1	FHAD1
XM_017000199.2	FHAD1
XM_017000198.2	FHAD1
XM_024452918.1	FHAD1
XM_011540582.3	FHAD1
XM_011540581.3	FHAD1
XM_017000211.2	FHAD1
XM_011540580.3	FHAD1
XM_017000203.2	FHAD1
XM_011540593.3	FHAD1
XM_017000206.2	FHAD1
XM_024452892.1	FHAD1
XM_024452887.1	FHAD1
XM_017000204.2	FHAD1
XM_011540590.3	FHAD1
XM_017000210.2	FHAD1
XM_024452903.1	FHAD1
XM_024452908.1	FHAD1
XM_024452909.1	FHAD1
XM_024452912.1	FHAD1
XM_017000208.2	FHAD1
XM_017000212.2	FHAD1
XM_011540588.3	FHAD1
NM_052929.2	FHAD1
XM_011540577.2	FHAD1
XM_024452898.1	FHAD1
XM_011540592.2	FHAD1
XM_011540595.2	FHAD1
XM_011540596.2	FHAD1
NR_148918.1	FHAD1-AS1
NR_148919.1	FHAD1-AS1
NM_033440.3	CELA2A
XR_002958256.1	LOC105376767
NM_015001.3	SPEN
XM_006710698.3	FBXO42
XM_017001503.1	FBXO42
XM_017001502.1	FBXO42
NM_018994.3	FBXO42
XR_001737235.1	FBXO42
NM_001271869.2	SZRD1
NM_001114600.3	SZRD1
NR_073500.2	SZRD1
NR_073503.2	SZRD1
NR_073502.2	SZRD1
NR_073501.2	SZRD1
NR_027504.1	MST1P2
NM_003000.3	SDHB
NM_001136204.3	RCC2
NM_018715.4	RCC2
XM_024448061.1	ARHGEF10L
XM_006710731.1	ARHGEF10L
XM_006710728.1	ARHGEF10L
NM_018125.4	ARHGEF10L
NR_137288.2	ARHGEF10L
NR_137287.2	ARHGEF10L
XM_017001617.1	ARHGEF10L
XM_005245925.2	ARHGEF10L
XM_006710729.1	ARHGEF10L
XM_005245923.2	ARHGEF10L
XM_024448059.1	ARHGEF10L
XM_024448062.1	ARHGEF10L
XM_017001622.1	ARHGEF10L
XM_017001621.1	ARHGEF10L
XR_001737276.1	ARHGEF10L
XM_011541693.2	ARHGEF10L
XM_011541691.2	ARHGEF10L
XM_011541692.2	ARHGEF10L
XR_946686.3	ARHGEF10L
XR_002956989.1	ARHGEF10L
XR_001737277.1	ARHGEF10L
XR_002956988.1	ARHGEF10L
NM_001319837.1	ARHGEF10L
NM_001011722.2	ARHGEF10L
XM_017001618.1	ARHGEF10L
NM_001328124.1	ARHGEF10L
NM_001319838.1	ARHGEF10L
XM_005245929.3	ARHGEF10L
XM_011542319.3	IGSF21
NM_032880.5	IGSF21
XM_024450444.1	IGSF21
XM_017002604.2	IGSF21
XM_017002605.1	IGSF21
NM_152375.2	KLHDC7A
NM_001135254.2	PAX7
XR_001737918.1	LOC105376815
XR_947015.2	LOC105376815
XR_001737919.1	LOC105376815
XR_947014.2	LOC105376815
XM_011541108.3	UBR4
XM_011541114.3	UBR4
XM_011541115.3	UBR4
XM_011541120.3	UBR4
XM_011541111.3	UBR4
XM_017000822.2	UBR4
XM_011541110.3	UBR4
XM_011541117.3	UBR4
XM_017000824.2	UBR4
XM_017000829.2	UBR4
XM_011541118.3	UBR4
XM_011541116.3	UBR4
XM_011541121.3	UBR4
XM_017000825.2	UBR4
XM_017000827.2	UBR4
XM_011541112.3	UBR4
XM_017000823.2	UBR4
XM_011541109.3	UBR4
XM_011541113.3	UBR4
XM_017000826.2	UBR4
XM_017000828.2	UBR4
XM_017000830.2	UBR4
XM_011541119.3	UBR4
NM_020765.3	UBR4
NR_040288.2	AKR7L
NR_040289.2	AKR7L
NM_001282162.2	CAPZB
NM_001206541.3	CAPZB
NM_001206540.3	CAPZB
NM_004930.5	CAPZB
XM_024450097.1	CAPZB
XM_024450096.1	CAPZB
XM_011542230.3	CAPZB
XM_011542229.3	CAPZB
XM_006710938.4	CAPZB
XM_017002428.2	CAPZB
XM_011542228.3	CAPZB
XM_017002429.2	CAPZB
NM_001313932.2	CAPZB
XM_017002430.2	CAPZB
XR_001737920.1	LOC105376819
XR_947020.2	LOC105376819
XR_947017.2	LOC105376817
XM_005245827.3	TMCO4
XM_017000917.1	TMCO4
XM_017000914.1	TMCO4
XM_011541180.2	TMCO4
XM_017000916.1	TMCO4
NM_001349114.2	TMCO4
NM_001349113.2	TMCO4
NM_181719.6	TMCO4
NM_001349112.2	TMCO4
XM_011541179.2	TMCO4
XM_017000922.1	TMCO4
XM_011541181.1	TMCO4
XM_011541185.3	TMCO4
XM_017000913.2	TMCO4
XM_017000915.1	TMCO4
XM_011541186.2	TMCO4
XM_005245822.4	TMCO4
NM_001349115.1	TMCO4
XM_011541592.3	PLA2G5
XM_011541590.3	PLA2G5
XM_011541588.3	PLA2G5
XM_011541589.3	PLA2G5
XM_011541586.3	PLA2G5
XM_011541591.3	PLA2G5
XM_005245892.5	PLA2G5
XM_011541587.3	PLA2G5
XM_005245891.5	PLA2G5
XM_005245893.5	PLA2G5
XM_011540699.3	UBXN10
NR_110078.1	UBXN10-AS1
NM_001039500.3	VWA5B1
XM_011540692.2	VWA5B1
XM_011540684.2	VWA5B1
XM_011540698.1	VWA5B1
XM_011540695.1	VWA5B1
XM_011540693.1	VWA5B1
XM_011540683.2	VWA5B1
XM_011540685.2	VWA5B1
XM_011540691.2	VWA5B1
XM_011540688.2	VWA5B1
XM_011540690.2	VWA5B1
NM_001287212.2	KIF17
NM_020816.4	KIF17
NM_001122819.3	KIF17
XM_011542381.3	EIF4G3
NM_001113347.2	ECE1
NM_001113349.2	ECE1
NM_001397.3	ECE1
XM_006710398.2	ECE1
XM_011540872.2	ECE1
XM_011540873.2	ECE1
NM_001113348.2	ECE1
NM_001145658.3	RAP1GAP
NM_001350526.2	RAP1GAP
NM_001350524.2	RAP1GAP
NM_001350525.2	RAP1GAP
NM_001350527.2	RAP1GAP
NM_001350528.2	RAP1GAP
NM_001330383.3	RAP1GAP
NM_001145657.3	RAP1GAP
NM_002885.4	RAP1GAP
XM_006710804.2	RAP1GAP
XM_006710805.2	RAP1GAP
XM_017001967.1	RAP1GAP
XM_017001965.1	RAP1GAP
XR_001737351.1	RAP1GAP
XR_946728.2	RAP1GAP
XR_001737354.1	RAP1GAP
XR_001737352.1	RAP1GAP
XR_946725.1	RAP1GAP
XR_946726.1	RAP1GAP
XR_946727.1	RAP1GAP
XR_001737350.1	RAP1GAP
XR_001737348.1	RAP1GAP
XR_946733.2	RAP1GAP
XR_946731.2	RAP1GAP
XM_017001971.1	RAP1GAP
XM_017001980.1	RAP1GAP
XM_017001988.1	RAP1GAP
XM_017001984.1	RAP1GAP
XM_017001990.1	RAP1GAP
XM_017001991.1	RAP1GAP
XM_017001987.1	RAP1GAP
XM_005245955.3	RAP1GAP
XM_017001972.1	RAP1GAP
XM_017001976.1	RAP1GAP
XM_017001977.1	RAP1GAP
XM_017001968.1	RAP1GAP
XM_017001966.1	RAP1GAP
XM_017001969.1	RAP1GAP
XM_017001970.1	RAP1GAP
XM_017001975.1	RAP1GAP
XM_017001982.1	RAP1GAP
XM_017001973.1	RAP1GAP
XR_001737353.2	RAP1GAP
XR_001737355.2	RAP1GAP
XR_001737356.2	RAP1GAP
XR_946729.3	RAP1GAP
XR_001737349.2	RAP1GAP
XM_017001985.1	RAP1GAP
XM_017001974.1	RAP1GAP
NM_032236.8	USP48
NM_001350168.2	USP48
NM_001350167.2	USP48
NM_001350166.2	USP48
NM_001350164.2	USP48
NM_001330394.2	USP48
XM_011542267.3	USP48
XM_024450167.1	USP48
XM_006710955.4	USP48
XM_011542265.3	USP48
XR_001737482.2	USP48
XR_001737479.2	USP48
XR_001737480.2	USP48
XR_002957781.1	USP48
XM_017002496.2	USP48
NM_001032730.2	USP48
XM_017001120.1	HSPG2
XM_017001121.1	HSPG2
XM_017001122.1	HSPG2
XM_011541318.2	HSPG2
NM_001291860.2	HSPG2
NM_005529.7	HSPG2
XR_947050.1	LOC105376845
XR_001737925.1	LOC105376845
XR_001737923.1	LOC105376845
XR_947051.2	LOC105376845
XR_001737924.1	LOC105376845
XM_006710442.4	EPHB2
NM_017449.4	EPHB2
NM_004442.7	EPHB2
NM_001309192.2	EPHB2
NM_001309193.2	EPHB2
XM_006710441.4	EPHB2
NM_001102398.3	HNRNPR
NM_005826.5	HNRNPR
NM_001297620.2	HNRNPR
NM_001102399.3	HNRNPR
NM_001102397.3	HNRNPR
NM_001297621.2	HNRNPR
NM_001297622.2	HNRNPR
XM_011540472.3	HNRNPR
XM_011540474.3	HNRNPR
XM_017000008.2	HNRNPR
XM_011540471.3	HNRNPR
XM_005245711.5	HNRNPR
XM_017000009.2	HNRNPR
XM_017000010.2	HNRNPR
XM_011540475.3	HNRNPR
XM_011540477.3	HNRNPR
XM_011540476.3	HNRNPR
NM_017707.4	ASAP3
NM_001143778.2	ASAP3
XM_017001688.2	ASAP3
XM_011541755.2	ASAP3
XM_017001686.2	ASAP3
XM_017001685.2	ASAP3
XM_017001689.1	ASAP3
XM_017001687.1	ASAP3
XR_001737926.1	LOC107984928
XM_011541167.3	FUCA1
XM_017000905.2	FUCA1
XM_005245821.3	FUCA1
NM_000147.4	FUCA1
XM_006711025.2	STPG1
NM_001199014.1	STPG1
NM_178122.4	STPG1
NM_001199013.2	STPG1
NM_001199012.1	STPG1
XM_017002770.1	STPG1
XM_017002768.1	STPG1
XM_017002769.1	STPG1
XM_011542404.1	STPG1
XM_011542403.2	STPG1
NM_001251979.2	RCAN3
NM_001251984.1	RCAN3
NM_001251977.2	RCAN3
NM_013441.4	RCAN3
NM_001251981.1	RCAN3
NM_001251983.1	RCAN3
NM_001251978.1	RCAN3
NM_013943.3	CLIC4
NM_004350.3	RUNX3
NM_001031680.2	RUNX3
NM_001320672.1	RUNX3
XM_011542351.1	RUNX3
XM_005246024.4	RUNX3
NM_001321772.1	RSRP1
NR_135789.1	RSRP1
NR_135787.1	RSRP1
NR_135788.1	RSRP1
XM_017002015.1	RHD
XR_946736.1	RHD
XR_946737.2	RHD
NM_001282867.1	RHD
NM_001282868.1	RHD
NM_001282870.1	RHD
NM_016124.4	RHD
NM_001282872.1	RHD
NM_001127691.3	RHD
NM_001282869.2	RHD
NM_001282871.2	RHD
XM_011541891.3	RHCE
XM_011541889.3	RHCE
XM_017000995.2	LDLRAP1
NM_015627.3	LDLRAP1
XM_011541209.3	LDLRAP1
XM_011541210.3	LDLRAP1
XM_006710559.4	LDLRAP1
XM_011541212.3	LDLRAP1
XM_011541211.3	LDLRAP1
XM_006710561.4	LDLRAP1
XM_006710560.4	LDLRAP1
XR_946603.3	LDLRAP1
XR_001737113.2	LDLRAP1
XR_426598.4	LDLRAP1
XR_002956258.1	LDLRAP1
XR_946602.3	LDLRAP1
XR_001737112.2	LDLRAP1
XM_024446315.1	LDLRAP1
XM_017000994.2	LDLRAP1
XM_017001861.1	MAN1C1
NM_001289010.1	MAN1C1
NM_020379.3	MAN1C1
XR_001737334.1	MAN1C1
XR_001737333.1	MAN1C1
XM_017001860.1	MAN1C1
NM_001099627.1	MTFR1L
NR_024498.1	LOC646471
NM_001099625.2	MTFR1L
NM_019557.5	MTFR1L
NM_001099626.1	MTFR1L
NM_001039775.3	CRYBG2
XM_011541673.2	CRYBG2
XM_005245918.2	CRYBG2
XM_011541672.1	CRYBG2
XR_946681.1	CRYBG2
XR_001737260.1	CRYBG2
NM_005517.4	HMGN2
NM_139135.4	ARID1A
NM_006015.6	ARID1A
XM_005245867.3	TRNP1
NM_001013642.3	TRNP1
XM_011542021.3	SLC9A1
NM_003047.5	SLC9A1
NR_046474.2	SLC9A1
NM_005281.4	GPR3
XR_947118.2	LOC105376892
NM_177424.3	STX12
NM_001990.4	EYA3
NM_001282561.1	EYA3
NM_001282562.1	EYA3
XM_011541004.2	EYA3
XM_006710449.3	EYA3
XR_001737038.1	EYA3
XM_024454013.1	EYA3
XM_024454014.1	EYA3
XM_011541001.3	EYA3
XM_024453995.1	EYA3
XM_011540999.2	EYA3
XM_024453987.1	EYA3
XM_011541003.2	EYA3
NM_001282560.2	EYA3
NR_104214.1	EYA3
XR_001737039.2	EYA3
NM_001164722.3	PTAFR
NM_001164721.1	PTAFR
NM_001048183.3	PHACTR4
NM_001350158.2	PHACTR4
NM_001350161.2	PHACTR4
NM_001350160.2	PHACTR4
NM_001350159.2	PHACTR4
NM_023923.4	PHACTR4
NR_003109.1	TRNAU1AP
NM_017846.5	TRNAU1AP
XM_011540519.2	GMEB1
NM_024482.3	GMEB1
NM_001319674.2	GMEB1
NM_006582.4	GMEB1
XM_011540522.3	GMEB1
XM_011540518.2	GMEB1
XM_017000087.1	GMEB1
XM_011540521.3	GMEB1
NM_000911.4	OPRD1
NM_001166005.1	EPB41
NM_203342.2	EPB41
NM_001166007.2	EPB41
NM_004437.4	EPB41
NM_203343.3	EPB41
XM_017000604.1	EPB41
XM_017000602.1	EPB41
XM_017000603.1	EPB41
XM_017000600.1	EPB41
XM_017000598.1	EPB41
XM_017000599.1	EPB41
XM_024453880.1	EPB41
XM_017000597.1	EPB41
XM_017000593.1	EPB41
XM_017000596.1	EPB41
XM_017000594.1	EPB41
XM_017000595.1	EPB41
XM_011540964.1	EPB41
XM_017000584.2	EPB41
XM_017000585.2	EPB41
XM_017000592.1	EPB41
XM_017000588.1	EPB41
XM_017000587.1	EPB41
XM_017000591.1	EPB41
XM_005245773.4	EPB41
XM_011540965.3	EPB41
XM_011540963.2	EPB41
XM_005245772.4	EPB41
XM_017000590.1	EPB41
XM_017000582.1	EPB41
XM_017000589.1	EPB41
XM_017000581.1	EPB41
XM_005245770.1	EPB41
XM_017000583.1	EPB41
XM_011540957.1	EPB41
XM_005245774.1	EPB41
XM_005245769.1	EPB41
XM_011540962.1	EPB41
XM_005245764.1	EPB41
XM_011540960.1	EPB41
XM_005245765.1	EPB41
XM_005245757.1	EPB41
XM_017000586.1	EPB41
XM_011540961.1	EPB41
XM_005245763.1	EPB41
XM_011540959.1	EPB41
XM_005245768.1	EPB41
XM_005245761.1	EPB41
XM_005245753.1	EPB41
XM_006710439.1	EPB41
XM_006710434.1	EPB41
XM_005245760.1	EPB41
XM_011540958.1	EPB41
XM_011540956.1	EPB41
NM_001166006.1	EPB41
NM_001349711.2	MECR
NM_001349713.2	MECR
NM_001349712.2	MECR
NM_001349714.2	MECR
NM_001349715.2	MECR
NM_001349716.2	MECR
NM_001024732.4	MECR
NM_016011.5	MECR
NM_001349717.2	MECR
NR_146214.2	MECR
NR_146212.2	MECR
NR_146215.2	MECR
NR_146213.2	MECR
XM_011541554.1	MECR
XM_011541543.1	MECR
XM_011541539.1	MECR
XM_011541541.1	MECR
XM_011541540.2	MECR
XM_011541546.1	MECR
XM_017001411.1	MECR
XM_011541547.1	MECR
XM_011541549.1	MECR
XM_011541545.1	MECR
XM_011541553.1	MECR
XM_017001416.1	MECR
XM_017001412.1	MECR
XM_011541550.1	MECR
XM_024447452.1	MECR
XR_002956765.1	MECR
XM_017001413.1	MECR
XM_024447448.1	MECR
XM_024447446.1	MECR
XM_024447442.1	MECR
XM_024447444.1	MECR
XM_024447450.1	MECR
XM_024447443.1	MECR
XR_001737209.1	MECR
XR_946663.2	MECR
XR_001737210.1	MECR
XR_001737955.1	LOC107984933
XR_001737958.1	LOC107984934
XR_001737956.1	LOC107984934
XR_001737957.1	LOC107984934
NR_110790.1	LINC01648
NM_001020658.2	PUM1
NM_014676.3	PUM1
XM_017002320.1	NKAIN1
NM_024522.3	NKAIN1
NM_001282570.1	ZCCHC17
NM_001282567.1	ZCCHC17
NM_001282571.1	ZCCHC17
NM_001282572.1	ZCCHC17
NM_001282574.1	ZCCHC17
NM_016505.3	ZCCHC17
NM_001282573.1	ZCCHC17
NM_001282569.1	ZCCHC17
NM_001282566.1	ZCCHC17
NM_001282568.1	ZCCHC17
XM_006710681.4	ZCCHC17
XM_024446165.1	KPNA6
NM_012316.5	KPNA6
XM_024446167.1	KPNA6
NM_001300958.2	BSDC1
NM_001143888.3	BSDC1
NM_018045.8	BSDC1
NM_001143889.3	BSDC1
NM_001143890.3	BSDC1
NR_125352.2	BSDC1
XM_011541677.2	BSDC1
XM_005270986.4	BSDC1
XM_017001137.2	ZBTB8OS
XM_011541328.2	ZBTB8OS
XM_017001136.2	ZBTB8OS
NM_001366278.1	ZBTB8OS
NM_001366255.1	ZBTB8OS
NM_001366259.1	ZBTB8OS
NM_001308140.2	ZBTB8OS
NM_001308138.2	ZBTB8OS
NM_001366267.1	ZBTB8OS
NM_001366260.1	ZBTB8OS
NM_001308141.2	ZBTB8OS
NM_001366271.1	ZBTB8OS
NM_001308135.2	ZBTB8OS
NM_001308137.2	ZBTB8OS
NM_001366258.1	ZBTB8OS
NM_001330475.2	ZBTB8OS
NM_001366269.1	ZBTB8OS
NM_001308139.2	ZBTB8OS
NM_001366268.1	ZBTB8OS
NM_178547.4	ZBTB8OS
NM_001366265.1	ZBTB8OS
NM_001366264.1	ZBTB8OS
NM_001308136.2	ZBTB8OS
NM_001366266.1	ZBTB8OS
NM_001366270.1	ZBTB8OS
NM_001366263.1	ZBTB8OS
NM_001366256.1	ZBTB8OS
NM_001366257.1	ZBTB8OS
NR_158775.1	ZBTB8OS
NR_158772.1	ZBTB8OS
